"proteins","genes","sub-UTD-DN0024.ganglia","sub-UTD-DN0024.nerve.root","sub-UTD-DN0046.ganglia","sub-UTD-DN0046.nerve.root","sub-UTD-DN0093.ganglia","sub-UTD-DN0093.nerve.root","sub-UTD-DN0123.ganglia","sub-UTD-DN0123.nerve.root","sub-UTD-DN0178.ganglia","sub-UTD-DN0178.nerve.root","sub-UTD-DN0181.ganglia","sub-UTD-DN0181.nerve.root","sub-UTD-DN0245.ganglia","sub-UTD-DN0245.nerve.root","sub-UTD-DN0251.ganglia","sub-UTD-DN0251.nerve.root"
"KXD1","KXD1",14.388524367221,14.7005115756602,14.5802193868907,14.6702287161392,14.23720463082,14.6048385075784,14.6291350395123,14.2522309238235,14.511096406715,14.1392364628242,14.4182930322182,15.0471792659147,14.4163505513211,14.6244653154077,13.7228316603712,14.6542204523061
"KYAT1","KYAT1",13.4828565923086,14.2728899360075,13.1825115671841,14.1659802520317,13.4731262671008,14.3961889404526,13.3143248759548,13.8360831232187,12.9128670427503,13.8945901647211,13.592407440472,14.2920859996899,14.0439062277091,14.8411705944373,12.6654504708393,14.2424829937506
"KYAT1;KYAT1","KYAT1",13.6876784033044,14.352723838818,13.5642189678664,14.1352465570057,13.7596437246902,14.4991442937254,13.9608341444519,14.3817966790022,13.7127453497084,14.1159733969801,14.1754246031146,14.4522692517626,14.387010799716,14.8654264577363,13.2443913472372,14.5444472675567
"KYAT3","KYAT3",15.0414780114762,15.2634450575627,14.7049761243841,14.3758492260146,15.3300454424731,15.6611790966869,15.4739071768629,15.4441319569618,15.4027972510783,15.3522842495441,15.3883213045102,15.2950239771342,15.8818913071092,15.8253750888957,15.7118128182963,15.6241752914629
"KYAT3;KYAT3","KYAT3",16.2864952450185,16.1630237027313,15.7571389217979,15.7698623061494,16.3441041366153,16.6649227759701,16.4926143637374,16.4580126116316,16.3747453163412,16.4547679568722,16.3874998392598,16.439595154646,16.7958916270201,17.1468558143355,16.4665583286689,16.8760000238624
"KYNU","KYNU",12.9679850826284,12.5112357272753,13.2907864419484,13.1727898803273,13.9818289937838,13.4762815851276,13.4960517266127,13.8638907349571,13.0560463312509,12.6726095023511,13.1639270949506,12.2762448994598,13.3731124268725,12.7712599609865,14.0261826951978,13.3296843879451
"L1CAM","L1CAM",16.4284497328302,16.3892067015645,15.9287971610141,16.4575329762933,16.0418590623483,17.0115086072328,16.0763918918473,15.9494149003977,16.058044169309,16.5933636749063,15.6406412405992,15.7960435691439,15.8063736421539,15.8472274026459,16.2702759275824,17.07455462573
"L1CAM;L1CAM","L1CAM",16.8285774730556,16.6127316641492,16.0951946063942,16.5384131788866,16.2881251706686,17.1140920583114,16.3664456491176,16.179922894644,16.253014274361,16.9025941083937,15.9326506261236,15.9574653286486,16.2078130950629,16.0075227481408,16.4024437238113,17.0301371350192
"L2HGDH","L2HGDH",14.0994037276659,14.017697100278,13.8746877074073,13.7657698044856,14.1427842828381,14.1355869886486,14.1003629939251,13.7418837302041,13.9428021280261,14.1054933628128,13.903965729579,14.0278392150994,14.0523532985245,14.1112008895382,13.8846540652792,13.9844684183586
"L3HYPDH","L3HYPDH",16.0628853053271,15.9279719958616,15.6037158198428,15.7937416745989,16.2662623309083,16.472157648799,16.2159912974192,16.5737631955783,16.4630578711887,16.3517989881222,16.10939929502,16.255762271444,16.427052479147,16.5475042662813,16.0708356797858,16.220595873191
"L3MBTL3","L3MBTL3",12.2858871493311,12.4349600798355,12.3441663026178,12.8884789075182,12.2763941681805,12.7683190160758,12.407771087762,12.609810778508,11.9871831613191,12.6720680196581,12.2319146923455,12.650403930576,12.0777044020126,12.5708300039878,12.4060170911108,12.5726303182617
"LACC1","LACC1",13.4357959886065,13.795393637092,13.5940841970536,14.1607915176801,13.6480716931405,13.4966393752272,13.5817038605433,13.9189357635782,13.4955540702395,13.5087007923858,13.8238015136881,14.0609290538662,13.4198380250992,13.4145634964549,13.6221528023763,13.8129875187247
"LACTB","LACTB",14.6683734062806,14.5329426033008,14.5959974617346,14.9005286830879,14.9185576983094,14.6298492587605,14.8539046618475,15.0689344787642,14.5582451650591,14.5399615518328,14.6833559866114,14.5233659131847,14.7023327987566,14.2998346421184,15.0483327296121,14.3132714354242
"LACTB2","LACTB2",14.8935600636645,15.1109030981732,15.0907725011527,15.2737014984411,15.1331859875212,15.3092121654531,15.0425897045488,15.309835709712,15.0460126352056,15.2230735536269,15.1391620001418,15.4362415935363,15.0285845401964,15.3218562304216,15.0017608595985,15.4704764218278
"LAD1","LAD1",NA,12.7001144019466,11.1699579011978,12.6618227184005,NA,12.3283087749039,NA,12.0355011028361,NA,11.4725651729353,NA,11.5355545726759,NA,11.2906902571542,NA,13.031795831192
"LAGE3","LAGE3",13.3687401698221,13.300733936003,13.3732478672087,13.6764174357162,13.6753145582869,13.3593125843192,13.4567741012298,13.6805505043139,13.690169266159,13.3130227549646,13.4703000087296,13.7355843563677,13.7162180748422,13.6643134535667,13.7520856229461,13.5854085545713
"LAIR1","LAIR1",14.3313880303616,14.7904025970431,14.76955473823,15.3912038258051,15.2915431317328,15.1078937590828,15.0141562342423,15.1218656790089,14.7300879914636,14.3871486448801,14.3856437370441,14.6644365240061,14.5191200509754,14.3829880764309,15.5319865954843,15.0830340714575
"LAMA1","LAMA1",17.8533710606835,16.3837317097425,18.4787702055991,15.1520677953835,17.7521021563816,15.2107695823153,17.8026751244344,15.5796850293788,17.4196649583885,15.0627877103811,17.9358978697597,15.6664581282444,17.7465618980796,14.4978665584337,17.2527282867376,15.071923070782
"LAMA1;LAMA2","LAMA1",19.1416857352223,19.9490082676692,18.4960943887826,18.949996243348,18.7017121308642,19.4395736782271,18.5347679374934,18.9583942366519,18.6435894392234,19.3981594492628,18.5261059021482,17.3398832966993,18.758888861377,19.3398571242445,18.5528597459545,19.7440284176046
"LAMA2","LAMA2",19.9082463176193,20.7527036553294,18.9591902747373,19.8475670086767,19.3821765123617,20.2260065934604,19.2798833530407,19.7079045902848,19.4020834918335,20.0930146145388,19.1426923345122,20.0588326913452,19.5208451475135,20.1719860911275,19.3947250763574,20.5686494497512
"LAMA3","LAMA3",13.960785836603,14.7929598702725,13.6094503519348,14.4128537675357,13.5246534386692,13.8799209099103,13.5074237964694,13.2605506356756,13.3761394497646,14.1426039693906,13.3178602669593,13.7632542389661,13.682443591985,13.9152799168477,13.540580164504,14.1053782113318
"LAMA3;LAMA3","LAMA3",13.0102438345465,13.9400051249445,12.8315082062315,13.4174075981205,13.1482113420211,13.083560764682,12.9845954118863,12.5089544528163,12.7490249335739,13.529857746237,12.8959634132016,12.8869399898858,12.8059231715068,13.152171954292,12.7893564076098,13.0847361589513
"LAMA3;LAMA5","LAMA3",17.1395081961516,17.457968707596,16.5381705615799,17.3408538401628,16.8387229258747,17.4832746436642,16.5651354051992,16.4087969489337,17.0852481645742,17.3629954103454,16.3888269588312,16.9965921957561,16.9755025491704,17.2295311832214,16.1967992502083,16.0264869487239
"LAMA4","LAMA4",19.3816698072594,19.5303695292625,18.5386287685262,19.1109060359063,18.9019403099249,19.1942494868139,18.8040681574192,18.5427226079964,19.0495562283138,19.3640696017537,18.3455809827753,18.6930005334326,18.937757794112,18.8557116664007,18.7714917963618,18.9285804821095
"LAMA4;LAMA4","LAMA4",19.9702418050507,20.2645309387091,19.227127354116,19.8760138735477,19.6241644996016,20.0767170632255,19.3738628920356,19.2810975967896,19.6945306970718,19.9858809168724,18.9497765735464,19.3939858406084,19.7280278631898,19.7186674579588,19.4445445704759,19.6687043238459
"LAMA5","LAMA5",18.0630410467439,18.5640135665552,17.7127330733851,18.4552122658345,18.0770455780988,18.4943874943427,17.6479370415165,17.666574004152,18.0284023838469,18.4434784093312,17.4876987472517,18.0613008865331,18.1864054023305,18.4622769086444,17.6737603032364,17.4135233008793
"LAMB1","LAMB1",20.7908213847473,21.400232308459,19.9890329315476,20.6028655755797,20.2413002857228,20.7067434095542,20.2390105768547,20.3567088856591,20.1605624219404,20.6711651076734,19.8468544608455,20.4610349634195,20.3932862629239,20.6030781142148,20.18007401802,21.1494062540567
"LAMB2","LAMB2",20.1944558949227,20.7212794631321,19.7900519598204,20.4245470161096,20.1318712079406,20.7013614388163,19.7784902890592,19.6150103816336,20.2620399162772,20.6212808730305,19.6240069005017,20.1794691631227,20.1687905227272,20.5324310500582,19.5994695190927,19.7823252570214
"LAMB2;LAMB4","LAMB2",16.8660293370487,17.2981267410192,16.5126091248667,17.0080111221425,16.6973745282547,17.2853461979147,16.4010607162172,16.211324326215,16.9127994862522,17.2192599446693,16.2088871301218,16.5559429415177,16.7878428247116,16.8995433043912,16.3307638142369,16.1999998132065
"LAMC1","LAMC1",20.7799547975479,21.3736950311357,20.2104544538539,20.8479088675602,20.4927957162407,21.0308575192291,20.3550601135735,20.3683787497743,20.4871707112107,20.9234199721912,20.0793780273233,20.6720701060041,20.5985844437392,20.8687451871192,20.2163923519245,20.9315613215787
"LAMC1;LAMC3","LAMC1",15.2120439272832,15.7036023370683,15.2769538635648,15.3657511529019,15.0992082518754,16.0544521376318,15.3963625808463,14.9375188706076,15.4737132858792,15.5789161144263,14.6638146595362,14.2310692902321,15.7666430387357,15.4463795695872,15.4157360828176,15.5497846679479
"LAMC3","LAMC3",13.8410212736132,14.7592277537795,14.0612966705933,14.0181687651753,14.202342094595,NA,14.8805727918666,13.6812579100346,13.3554782852833,12.9493330977103,14.4911158143404,13.915982767802,14.7107032276867,16.0796170433624,14.5975784335859,14.0850879107705
"LAMP1","LAMP1",18.0476314443268,17.9276709284808,18.0095978826367,18.2904493792566,18.1224650839634,18.2817188552923,18.2566528474502,18.1796192154257,18.2550159009225,18.4207332780813,16.7095615247987,18.2250371272723,18.129756137126,17.2508020196683,18.4887017795491,18.034699180896
"LAMP1;LAMP1","LAMP1",18.0700426433219,18.6094743026352,18.1899486727268,18.4589372517278,18.2109317972633,18.466460989068,18.1518341948191,18.3226221777044,18.3386751139844,18.8431679943506,18.0772357249758,18.7506150339176,18.1642557677301,18.7124901610553,18.1925248618625,18.5677083616344
"LAMP2;LAMP2","LAMP2",18.2253637647787,17.8255507604667,18.3584604041005,18.3124917135992,18.5633338558391,18.3503441429626,18.3634194589224,18.3907706973549,18.5278307559773,18.5295810059325,18.3469036729635,18.3208310725892,18.5505857884437,18.0450151483875,18.7390449772402,18.1869253776274
"LAMP5;LAMP5","LAMP5",12.7467125873904,NA,12.6323193946498,NA,12.8072623431309,NA,12.8249007528752,NA,12.3845728060753,NA,12.3667594497598,NA,12.3358814213917,NA,NA,NA
"LAMTOR1","LAMTOR1",16.1292476694556,16.6500796630838,16.3847788302978,16.6294536263846,16.5686449542788,16.4228434116192,16.0793749746203,16.3937223132456,16.1676449985181,16.3100207354079,16.2481686744082,16.668658093307,16.0490719909494,16.2553333542839,16.1629381730185,16.4777370935501
"LAMTOR2;LAMTOR2","LAMTOR2",14.7077801549593,14.9816633963287,14.8795698035902,14.4743508329235,15.2017044208617,14.8754062956629,15.0572381610021,14.7054159015486,14.865595693691,14.6703340160057,14.7130430191853,14.8706355090144,14.8154570122536,14.6220946050081,15.154000210099,14.6597552746522
"LAMTOR3","LAMTOR3",17.0876294714956,17.3678836903666,17.2967656293178,16.9797841026289,17.1110061591287,17.0146448168381,17.1442128765746,17.0822538825615,16.8735671306598,17.0012277971523,17.1258120658965,17.1589922330722,16.9796232257737,17.1092307590072,17.0843596621106,17.2829017195143
"LAMTOR5","LAMTOR5",14.5371185272329,14.4471916881239,14.5674812231433,14.7724889184523,14.8728195959621,14.8025386187567,15.0365261175072,14.6895937830161,14.5549119198413,14.2220235672358,14.6533512947868,15.7205763413913,14.4043553744651,14.2085098069687,14.3388890172163,14.5475043374363
"LANCL1","LANCL1",17.9350252654516,17.9474007859155,17.7205711363543,17.8641446174118,17.5916784704733,17.8303320471705,17.6759560040524,17.7917008648886,17.915545856112,18.0214599157002,17.9346638221106,18.0875173814699,17.9062782625739,18.1637311203173,17.7078233188567,18.4033863010127
"LANCL2","LANCL2",15.8799517470316,16.1581150665433,15.7559170516837,15.9187339204964,15.774951612166,15.9763692486086,15.8185993424673,16.026952057425,15.8490663288071,16.1150734893187,15.9847620793873,16.0916479594054,15.8847393634199,15.9755630894196,15.7197339101225,16.2758126613073
"LANCL3","LANCL3",15.5139128622474,15.6388997611829,16.0800710375566,16.0144429403304,15.7756718524248,15.6679458563083,15.858999336663,15.9275490260033,15.5252309691557,15.6643973823763,16.1829296426209,15.8563281079489,15.5106903197148,15.9868556589927,15.3527054206687,16.7699980835491
"LAP3","LAP3",17.8652954477031,17.3293750387217,18.0181251000539,17.7232379796018,18.8009555591632,18.4775143530825,18.3461359916338,18.6836131331927,18.0757024553041,17.5714574465502,18.3104668932871,17.8824115816926,18.19382288929,17.9540501560535,18.859206183406,17.7913469111472
"LAP3;LAP3","LAP3",17.6777138677884,17.3520688478752,17.9044132914908,17.557430469387,18.5543739688571,18.1780814560238,18.4052236340031,18.62025159626,17.8032409745877,17.4043027023184,18.0966393335106,17.767051021579,18.0404673162326,17.8803538718164,18.5380383760749,17.7202081478291
"LAPTM4A","LAPTM4A",11.2730841468415,12.0426759318457,12.065062884316,12.3903684033453,12.0850536433945,12.2701561303488,11.726963929807,11.8565587457868,10.947420870721,11.6673776974195,11.7367939883145,11.625690642362,11.3511932325758,NA,11.7302552409626,11.3574475373992
"LARP1","LARP1",14.4702540308136,14.2506229077023,14.8073142097954,14.1306761553081,14.4555278112131,14.1522677506331,14.6494244382994,14.1601632145166,14.5739270156683,14.1315894993188,14.8441404233828,14.3897280404196,14.5396440099204,14.1574665915551,14.0961859041052,14.3063331511503
"LARP1;LARP1","LARP1",16.3264341554796,16.0444357999317,16.6176488493044,16.0724119630589,16.3328254518311,15.9718171928483,16.4354277865214,16.1927835889064,16.4175388117913,15.9617719399159,16.554680142626,16.189443168725,16.3344068729245,15.9322045865951,16.134797374231,16.2259282485546
"LARP4","LARP4",13.9644317646867,13.4441036351964,14.0469448616574,13.4320121460523,13.9626573366576,13.2163636302772,13.7607236733752,13.6318051939658,13.8290651804591,12.8974169342451,13.8399826124882,12.7832464679228,13.6441887206269,12.5142529716468,13.9677749772832,13.5089960887768
"LARP4B","LARP4B",14.4460010993386,13.8923378595536,14.612165259818,14.0035969498821,14.5152290142082,13.7334901381032,14.3705404569175,13.9793731791672,14.4434604976796,13.7834153362139,14.3905690516828,13.7249878663178,14.4222203004865,13.5475289614954,14.1538915775973,14.0109542003699
"LARP6","LARP6",11.4771147497873,11.6877871865325,11.629838265955,11.7709246111466,11.4325070627075,11.550809588329,11.6279846239455,11.729829265997,11.4618418777,11.6322477914142,11.4233059422464,11.5939091387631,11.4743263676153,11.4484057297648,11.6525004716173,11.1261291056188
"LARP7","LARP7",12.9024221913089,13.0630051930093,13.1353342078204,13.1502861256861,12.9226241586769,13.2596903089858,13.0106665826383,13.152191675465,12.7874916199805,12.73916948906,13.0509068029314,13.2349592504502,13.1649845644591,13.2031912177812,13.3803128328234,12.4981910199767
"LARP7;LARP7","LARP7",14.487475566307,14.2255906389173,14.5508884669611,14.5229239196766,14.5697329894766,14.1449794868391,14.4656092430313,14.4433853509175,14.4571646045592,14.6213649805508,14.5656222484117,14.3702533732582,14.6628481826217,14.593624545483,14.680792008598,14.2541780520217
"LARS1","LARS1",16.3548388779911,15.6046844922564,16.7609889208657,15.5608531810646,16.1490872448987,15.31341318848,16.3599509274405,15.8339696258317,16.2734937279996,15.3593043639717,16.4832704700556,15.0693138034107,16.2772659264474,14.4618807942007,16.2042720703103,15.7205114632721
"LARS1;LARS1","LARS1",16.8880028548544,15.9512495332892,17.3827231787612,15.8981851869381,16.8412349337757,15.6400851137501,16.9656011553685,16.1834209019373,16.8488255821565,15.8027357763615,17.0949343000856,15.6099201947786,16.8119847323636,15.4563406196228,16.9729567083727,15.6977393309728
"LARS2","LARS2",15.3568585107954,15.1713165296658,15.7534628437752,15.1780677300921,15.4143340008713,15.1042124322784,15.1697802484435,14.9429015591634,15.226469801862,15.1034524899526,15.578515109843,15.0066707210303,15.6518979765018,15.4271114728858,15.4831883801599,15.3105106443578
"LAS1L","LAS1L",14.1541998556547,14.3738026944462,13.9248675407862,14.3426480935873,13.9575283869988,14.1299724513267,13.9522455909766,14.3317944483505,14.0375525546129,14.1193747966408,13.9531781754181,14.3449130693877,13.9633788162892,14.2836959555504,14.0589641407887,14.3032543843033
"LAS1L;LAS1L","LAS1L",13.9002294175237,13.9995240942343,13.9890349557258,14.1188606242651,13.9838603859474,13.8684953461145,14.0289788967778,14.0296283118524,14.1221615008355,14.1149993182375,14.0699463439691,13.8896456527131,13.9126069925925,13.962841731067,14.2085060393308,13.707303805453
"LASP1;LASP1","LASP1",19.2855454640388,18.897053613404,18.8743611371837,18.8348278758787,19.2544363030797,18.7136549143017,19.205261427913,19.1552848064916,19.3968608522715,18.6997868100617,19.1686978125864,19.2150892406376,19.2671341395691,18.8336840461564,18.5401334130583,18.6992609313069
"LAT2;LAT2","LAT2",12.2316091810699,NA,12.4840012319893,13.0300527565886,12.755408202716,12.8980193553039,12.2629598546205,13.1628744713217,12.2839883093423,NA,12.5368081546952,NA,12.4275799851488,NA,12.6110872488304,NA
"LBP","LBP",16.9610332338304,16.3486533624075,16.7196042206715,16.7288699211477,18.0203671586147,17.8392533614847,17.4700332061181,17.3046700083506,17.2528995178027,17.2959440201727,15.8284686894103,15.7512162825113,15.9646787420072,14.5758683929167,17.1754981975822,15.4361994146754
"LBR","LBR",15.1538685210064,14.9941496243735,14.9997547186542,15.4811458214023,15.2416031131753,15.0363709676481,15.0937137623179,15.637575574047,14.9842145949003,15.3398424281271,14.8907779091002,14.7745250344717,15.1462405714396,15.1167640371561,15.360415089029,14.7276679203096
"LCAT","LCAT",12.0529698553155,12.687122030934,12.5125803825143,12.8353668867708,13.0534339300282,13.2421253546532,13.3611241005444,13.2168773550978,12.9963475094621,12.8485750671034,12.4883230029058,12.9343153894306,13.7015818261318,12.5975350413885,12.2319454896927,12.6733701125582
"LCLAT1","LCLAT1",13.2371220928875,NA,13.7739352386348,13.1694840412045,13.3100446796475,NA,13.5699739852344,13.4353281203518,13.3104565759056,13.3353015426335,13.4439974880769,13.2208967219741,13.3136718599602,12.71448431863,13.1632303563051,NA
"LCLAT1;LCLAT1","LCLAT1",13.8461965583448,13.3651581666482,14.1837554351095,13.7247647690912,13.6962502796516,13.3284979608864,13.6997368960893,13.2702024693638,13.4263192867416,13.2990697205344,13.5593794118059,13.1450117882646,13.5235492874695,13.3561041691538,13.5020659631223,13.0385903310507
"LCMT1","LCMT1",15.020889653084,14.9037334880164,15.0151868961864,15.089543469767,14.9522178621955,15.3342391494455,14.9638424316185,15.3185596551368,15.4076671255571,14.9370814149898,15.1218002628921,15.2302069760848,15.45105470288,15.4699784886515,15.1339477370444,15.2311847332906
"LCMT1;LCMT1","LCMT1",14.5585043123264,14.5627425300443,14.6515704829449,14.5144399552237,14.7136634864288,14.7701552184576,14.737150963572,14.9115606451453,14.578266111502,14.6138500749857,14.7173335491571,14.8602936578795,14.7733119975118,14.9530704305934,14.5806337977112,14.8527135379192
"LCN1P1","LCN1P1",10.1132212434796,NA,NA,NA,NA,NA,9.91758988462327,NA,NA,NA,12.7157175176481,NA,10.7176164523111,10.847127834355,NA,NA
"LCN2;LCN2","LCN2",11.9309943348268,13.2270724723264,11.4744759868197,12.7166926436137,12.9499083773479,14.3158969451247,12.3914248548746,14.0042511745057,12.2693644750013,13.5081767282185,12.9915817283517,13.0458408912278,13.0017183859892,13.0820620331194,14.5739522857109,14.3332010941399
"LCP1","LCP1",17.1849063103883,16.8100604197486,17.2791311509441,17.467395089157,17.7758772544584,17.6444135597528,17.757076603008,18.400039130789,17.376561345636,16.9768399297273,17.3539015761973,17.1200466914732,17.7190427898912,17.2027717156569,18.0276349326886,17.4881623091321
"LCP1;LCP1","LCP1",16.6043332679211,16.3942757087767,16.9079025126457,17.1037398212173,17.2719206489678,17.3314527969582,17.3632400821808,18.1146286829841,16.8972188687078,16.5072541573012,16.9415552177764,16.7014641526285,17.1226576777825,16.8535230883958,17.5455431381068,17.2384782242945
"LCP1;PLS1;PLS3;PLS3","LCP1",19.3162087238167,18.9236718845471,19.0984892849488,19.5517445015331,19.6716328894467,19.6266398936502,19.4650142426173,20.1494125384302,19.1582898883837,19.1286594149561,19.2636164778499,19.3453584066791,19.3890364620172,19.2370993192575,19.7067259705547,19.3055214914471
"LCP1;PLS3","LCP1",15.9562171504294,15.9468268057016,15.7675629103763,15.6067370823782,16.5943214184667,16.8915151802666,16.158618228125,17.1766151333766,16.0763962551608,16.1236245581291,15.8261389840393,16.3819799507155,16.4814616868322,16.2982172098482,16.9341170020052,16.5165779376728
"LCP1;PLS3;PLS3","LCP1",16.8625801156865,16.8192415630698,16.6817679904598,16.6682362375943,17.5968914726994,17.2398596601415,17.4156228246089,17.9545519376572,17.011012741605,16.8453507627298,16.6838657432796,16.9377415269841,17.3660046109406,16.830876481539,17.7932953073503,17.3094921840797
"LCP2","LCP2",13.246503785665,13.2055966895834,13.3129515018912,13.7183186985817,14.0421383294065,13.6900082069295,13.796888901811,13.8725958305281,13.1893305124789,12.8187726976438,13.4156059939164,13.1954772321651,13.2568131183392,13.2159930144791,13.9532413251199,13.656836664012
"LDAH","LDAH",14.2410024180728,14.1458814082182,15.004923114331,14.7293851919544,14.8696956056873,14.7355993611851,14.6067701168884,14.4291209177313,14.5794303696938,14.5586305980438,14.4392309919165,14.2678525440742,14.3485399171917,14.2748238258314,14.7258142407594,14.4981919718952
